"Algeria","Argentina","Austria","Bahamas, The","Bangladesh","Belgium","Belize","Benin","Bermuda","Bolivia","Botswana","Brazil","Burkina Faso","Burundi","Cameroon","Central African Republic","Chad","Chile","China","Colombia","Congo, Dem. Rep.","Congo, Rep.","Costa Rica","Cote d'Ivoire","Denmark","Dominican Republic","Ecuador","Egypt, Arab Rep.","Fiji","Finland","France","Gabon","Ghana","Greece","Guatemala","Guyana","Haiti","Honduras","India","Indonesia","Iran, Islamic Rep.","Italy","Japan","Kenya","Korea, Rep.","Lesotho","Luxembourg","Madagascar","Malawi","Malaysia","Mexico","Nepal","Netherlands","Nicaragua","Niger","Nigeria","Norway","Pakistan","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Portugal","Puerto Rico","Rwanda","Senegal","Seychelles","Sierra Leone","Singapore","South Africa","Spain","St. Vincent and the Grenadines","Sudan","Suriname","Sweden","Thailand","Togo","Trinidad and Tobago","Turkiye","United Kingdom","United States","Uruguay","Zambia","Zimbabwe","GDP","Auto","Australia"
-0.539910327832639,-0.457458190156479,-0.482108696154552,-0.539910327832639,-0.539910327832639,-0.313284095706353,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,0.0197845574511302,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,0.786504049381789,-0.514583144256025,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.528972858778818,-0.526396269031572,-0.539910327832639,-0.534535133285254,0.342004851359374,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.17596791206905,-0.427957781782915,-0.298927797360278,-0.286491663411222,2.07265623724946,-0.539910327832639,0.379690957264597,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.398153843137495,-0.135210555740011,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.498799570119522,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.52185015008079,-0.485092861996618,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.414232087195966,0.129281773970638,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.466835478171562,-0.259232923559162,-0.539910327832639,-0.539910327832639,-0.332778131222832,-0.0883144958561508,2.38940336645585,-0.539910327832639,-0.539910327832639,-0.539910327832639,0,1,-0.441374883040929
-0.539910327832639,-0.43287046606618,-0.477440810681033,-0.539910327832639,-0.539910327832639,-0.316135103147254,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,0.038393570590288,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,1.15970198663772,-0.508256348130737,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.526829160411783,-0.521842808648027,-0.539910327832639,-0.531709947435453,0.252338869957773,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.111104581530731,-0.471823348852442,-0.274426398393167,-0.242868869928609,2.21681058577698,-0.539910327832639,0.416758610747681,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.413601989742548,-0.0438861699923492,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.490342999034164,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.524839632132788,-0.484077212746672,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.38959170731205,0.136327777353927,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.466795986326349,-0.237741258872363,-0.539910327832639,-0.539910327832639,-0.304788032775783,-0.127222064281561,2.20852919646653,-0.539910327832639,-0.539910327832639,-0.539910327832639,0,1,-0.45373203329956
-0.539910327832639,-0.403817631938354,-0.48805424408183,-0.539910327832639,-0.539910327832639,-0.339759074322662,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,0.131522936186434,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,1.51499214415987,-0.498381361604838,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.524920641046044,-0.518335375856898,-0.539910327832639,-0.534081230218167,0.20375655891392,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.037517856799017,-0.44696778904269,-0.257062137836757,-0.22427909640635,2.25589156390732,-0.539910327832639,0.475848284146537,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.429080261537218,-0.0307991800558529,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.489979977841636,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.522544295206252,-0.496776372510955,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.399580612622215,0.183940006661541,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.459699352372275,-0.235210236638823,-0.539910327832639,-0.539910327832639,-0.27722145905335,-0.101922474366024,2.1304064788982,-0.539910327832639,-0.539910327832639,-0.539910327832639,0,1,-0.456999983490875
-0.539910327832639,-0.390993667817086,-0.507925983656365,-0.539910327832639,-0.539910327832639,-0.364480463119834,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,0.184831611013064,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,1.64516967046935,-0.511842005153727,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.521962803100787,-0.513972286419505,-0.539910327832639,-0.535823175006023,0.092552332700397,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.00952649258769839,-0.409870516675696,-0.254162018742195,-0.290044410563203,2.22662354985366,-0.539910327832639,0.410068793429864,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.408227554653724,-0.0088589285118987,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.50188322503318,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.523784744190484,-0.497748226317172,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.409642679107164,0.0964541776379399,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.475793798213398,-0.191870214894044,-0.539910327832639,-0.539910327832639,-0.264062826859193,-0.129256906921408,1.61021103341231,-0.539910327832639,-0.539910327832639,-0.539910327832639,0,1,-0.468939178387677
-0.539910327832639,-0.41073123637904,-0.525991730771,-0.539910327832639,-0.539910327832639,-0.408415394071336,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,0.20236725605158,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,2.70895897342368,-0.518722952876257,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.525844902115724,-0.517598701051977,-0.539910327832639,-0.537273994011866,-0.0294048141364351,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,0.0838950114018769,-0.433547649950428,-0.225251203365421,-0.330309384591357,1.38660364906908,-0.539910327832639,0.333660680141159,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.417152964824551,-0.161383776154442,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.512980939843535,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.524594073864481,-0.508462667706685,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.452158941465272,0.00758689349047174,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.507092857614098,-0.289527725588342,-0.539910327832639,-0.539910327832639,-0.325092157424821,-0.26658650765997,0.879897453404578,-0.539910327832639,-0.539910327832639,-0.539910327832639,0,1,-0.486104460800901
-0.539910327832639,-0.358447071152245,-0.518162978763376,-0.539910327832639,-0.539910327832639,-0.40635093254758,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,0.259894723188867,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,3.71904291102928,-0.512232113701626,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.520606916415166,-0.512361727962835,-0.539910327832639,-0.53822306406123,0.0069821113224454,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,0.282052433034342,-0.375606784202683,-0.160207374842254,-0.334832213479578,1.76402164439994,-0.539910327832639,0.523934668749552,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.399443150622534,0.0318943773714767,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.502162452631059,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.517784262093904,-0.500951369377883,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.427222625895117,0.0627407994693592,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.494976202566696,-0.129604485789847,-0.539910327832639,-0.539910327832639,-0.272468007915204,-0.190093841318053,1.38937820434809,-0.539910327832639,-0.539910327832639,-0.539910327832639,0,1,-0.47868353804095
-0.539910327832639,-0.333028499395364,-0.507097667518323,-0.539910327832639,-0.539910327832639,-0.39754982042803,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,0.25968207479157,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,3.83352293517259,-0.503097852426311,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.520741087427746,-0.520571475015616,-0.539910327832639,-0.53926731958367,0.0246380039665764,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,0.371438427379502,-0.353289588059235,-0.127132701324125,-0.347183288069715,1.45504757357331,-0.539910327832639,0.623900427165937,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.40796731351989,0.104939608148645,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.49614070569475,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.521655475536122,-0.492284681423767,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.408987266368353,0.0575891388919896,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.491788501830075,-0.172839955405955,-0.539910327832639,-0.539910327832639,-0.261268019351864,-0.173782190328263,1.60054920158942,-0.539910327832639,-0.539910327832639,-0.539910327832639,0,1,-0.483787352728928
-0.539910327832639,-0.349270027044617,-0.508620128781827,-0.539910327832639,-0.539910327832639,-0.412165347296524,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,0.264494763697534,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,4.0762309554973,-0.504545633597907,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.519755310214563,-0.516325342196736,-0.539910327832639,-0.539592874153818,-0.0469855203829504,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,0.422670742498241,-0.290562108149479,-0.279685142627746,-0.376993302383629,1.84629935975975,-0.539910327832639,0.597867706585435,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.399338345341009,0.185594107409085,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.503740354369572,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.521715219609649,-0.49943928738139,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.407495942905882,-0.0471389310124289,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.498524392967306,0.0720879622948244,-0.539910327832639,-0.539910327832639,-0.285097044338951,-0.145412109447473,2.02070268964989,-0.539910327832639,-0.539910327832639,-0.539910327832639,0,1,-0.4839468390269
-0.539910327832639,-0.343319669213114,-0.502810017631399,-0.539910327832639,-0.539910327832639,-0.422134253531229,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,0.336388655295053,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,4.75610231044339,-0.509752228344578,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.522847066019546,-0.515137295853267,-0.539910327832639,-0.537993201269867,-0.100387608612678,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,0.385244877726853,-0.274404627247729,-0.352588607806717,-0.381631315820385,1.74790390849626,-0.539910327832639,0.585997369264901,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.393158884176705,0.201034406275666,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.503110510069007,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.51996795861186,-0.501806772871295,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.407771626363806,0.00302786374414009,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.498501356057599,0.0705662604898824,-0.539910327832639,-0.539910327832639,-0.269945592878698,-0.140839662599883,2.21242850987554,-0.539910327832639,-0.539910327832639,-0.539910327832639,0,1,-0.486612285425874
-0.539910327832639,-0.385583791328713,-0.505955694994268,-0.539910327832639,-0.539910327832639,-0.417981280962593,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,0.218584227874003,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,5.18777678488598,-0.507541950776961,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.523419191469416,-0.505770640258049,-0.539910327832639,-0.528305294703019,-0.0808350947869427,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,0.369914447198875,-0.227234402823068,-0.273895536858486,-0.369892364831038,1.79172973056772,-0.539910327832639,0.585410054643796,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.391984761240201,0.273171324612953,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.503223163089004,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.517978177180011,-0.499756741060212,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.403179180440756,0.0669990836252281,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.500693659772587,-0.0699330671326714,-0.539910327832639,-0.539910327832639,-0.255664987235946,-0.13904506201841,2.35397614346619,-0.539910327832639,-0.539910327832639,-0.539910327832639,0,1,-0.495629336929822
-0.539910327832639,-0.404935048635578,-0.513966970209572,-0.539910327832639,-0.539910327832639,-0.446552871515107,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,0.0566145004043791,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,5.45438040939836,-0.508546208148481,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.527104843869707,-0.509732482421972,-0.539910327832639,-0.519754550756001,-0.0432945517727269,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,0.423792969099689,-0.273482391400881,-0.292425060001512,-0.291487634983428,1.67305572309343,-0.539910327832639,0.59616196265569,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.384813194041366,0.320428127313656,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.48311928234742,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.516706084089039,-0.50128527799221,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.390492678319169,0.146485535617659,-0.539910327832639,-0.539910327832639,-0.539910327832639,-0.491841410776545,-0.0615210509496044,-0.539910327832639,-0.539910327832639,-0.208917781230193,-0.116990638537336,2.457661983071,-0.539910327832639,-0.539910327832639,-0.539910327832639,0,1,-0.497149772970494
